"File","ExecTime_ms","MaxWorking_MB","MaxPrivate_MB","AvgCPU_pct","AsmFile","AsmLines"
"nr_recursive_hs.exe","172,9","1,992","3,043","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","149,29","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","151,08","1,992","3,031","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","155,37","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","162,51","1,992","3,031","1,74","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","152,9","4,996","3,895","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","151,5","1,992","3,039","3,47","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","144,5","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","151,44","1,992","3,043","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","140,24","1,992","3,039","2,6","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","153,97","1,996","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","150,06","1,992","3,035","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","150,11","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","163,49","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","175,63","1,992","3,035","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","174,99","1,992","3,039","1,73","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","181,7","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","168,75","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","165,45","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","168,18","1,992","3,043","1,73","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","148,76","4,156","3,828","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","138,84","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","160,57","5,812","13,062","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","154,27","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","178,98","4,16","3,836","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","162,65","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","164,36","1,992","3,043","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","157,76","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","162,98","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","162,01","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","160,74","1,988","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","96,76","1,992","3,039","1,3","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","140,59","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","135,23","1,992","3,043","3,47","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","140,82","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","169,8","3,883","3,773","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","91,7","7,922","14,094","1,3","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","171,73","5,238","3,918","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","164,13","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","169,27","4,496","3,883","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","149,14","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","170,45","4,805","3,898","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","157,78","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","162,4","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","147,84","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","177,8","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","140,83","1,992","3,039","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","140,83","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","164,27","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","154,6","4,035","3,785","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","164,7","1,992","3,047","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","163,05","1,988","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","139,81","1,992","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","147,5","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","154,23","1,992","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","143,58","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","150,17","1,992","3,043","1,73","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","150,74","1,988","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","140,43","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","139,85","1,992","3,043","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","143,36","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","136,35","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","142,44","1,992","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","145,71","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","140,03","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","139,4","1,992","3,039","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","149,66","1,992","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","86,52","7,91","14,066","1,3","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","174,06","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","142,21","1,992","3,035","2,6","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","146,51","1,992","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","144,94","1,992","3,043","1,73","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","145,46","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","143,47","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","141,57","1,992","3,035","3,47","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","171,89","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","167,28","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","149,94","2,426","3,164","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","141,21","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","146,69","1,988","3,035","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","151,57","1,992","3,039","3,47","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","143,17","1,992","3,043","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","144,88","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","145,02","1,992","3,035","1,73","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","153,38","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","186,29","1,992","3,047","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","166,23","1,992","3,039","3,47","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","156,01","1,992","3,043","3,47","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","173,38","4,043","3,789","3,47","o1_nr_recursive_hs.s","519"
